ID,duration,wav,spk_id,wrd,micsetup,gender,control,session
9798,2010.0,TORGO/M04/Session2/wav_arrayMic/0084.wav,M04,tip,array,M,False,Session2
9799,2490.0,TORGO/M04/Session2/wav_arrayMic/0134.wav,M04,sprinkle,array,M,False,Session2
9800,9280.0,TORGO/M04/Session2/wav_arrayMic/0298.wav,M04,both injuries were to the same leg,array,M,False,Session2
9801,1730.0,TORGO/M04/Session2/wav_arrayMic/0272.wav,M04,yes,array,M,False,Session2
9802,5500.0,TORGO/M04/Session2/wav_arrayMic/0174.wav,M04,we gathered shells on the beach,array,M,False,Session2
9803,6030.0,TORGO/M04/Session2/wav_arrayMic/0052.wav,M04,usually minus several buttons,array,M,False,Session2
9804,1490.0,TORGO/M04/Session2/wav_arrayMic/0112.wav,M04,beat,array,M,False,Session2
9805,1730.0,TORGO/M04/Session2/wav_arrayMic/0047.wav,M04,train,array,M,False,Session2
9806,9800.0,TORGO/M04/Session2/wav_arrayMic/0246.wav,M04,nothing is as offensive as innocence,array,M,False,Session2
9807,1780.0,TORGO/M04/Session2/wav_arrayMic/0188.wav,M04,no,array,M,False,Session2
9809,1980.0,TORGO/M04/Session2/wav_arrayMic/0080.wav,M04,goat,array,M,False,Session2
9810,1720.0,TORGO/M04/Session2/wav_arrayMic/0059.wav,M04,chair,array,M,False,Session2
9811,1760.0,TORGO/M04/Session2/wav_arrayMic/0130.wav,M04,whoop,array,M,False,Session2
9812,6810.0,TORGO/M04/Session2/wav_arrayMic/0283.wav,M04,it was a good win for us,array,M,False,Session2
9813,1730.0,TORGO/M04/Session2/wav_arrayMic/0057.wav,M04,range,array,M,False,Session2
9814,1990.0,TORGO/M04/Session2/wav_arrayMic/0151.wav,M04,we're,array,M,False,Session2
9815,1610.0,TORGO/M04/Session2/wav_arrayMic/0066.wav,M04,beat,array,M,False,Session2
9816,1990.0,TORGO/M04/Session2/wav_arrayMic/0126.wav,M04,storm,array,M,False,Session2
9817,2280.0,TORGO/M04/Session2/wav_arrayMic/0227.wav,M04,side,array,M,False,Session2
9818,1610.0,TORGO/M04/Session2/wav_arrayMic/0167.wav,M04,lip,array,M,False,Session2
9819,2110.0,TORGO/M04/Session2/wav_arrayMic/0099.wav,M04,alpha,array,M,False,Session2
9820,2130.0,TORGO/M04/Session2/wav_arrayMic/0143.wav,M04,near,array,M,False,Session2
9821,1764.6875,TORGO/M04/Session2/wav_arrayMic/0110.wav,M04,weed,array,M,False,Session2
9822,11670.0,TORGO/M04/Session2/wav_arrayMic/0281.wav,M04,aluminum silverware can often be flimsy,array,M,False,Session2
9823,1610.0,TORGO/M04/Session2/wav_arrayMic/0063.wav,M04,for,array,M,False,Session2
9825,1860.0,TORGO/M04/Session2/wav_arrayMic/0081.wav,M04,born,array,M,False,Session2
9828,1990.0,TORGO/M04/Session2/wav_arrayMic/0193.wav,M04,delta,array,M,False,Session2
9829,2010.0,TORGO/M04/Session2/wav_arrayMic/0086.wav,M04,read ,array,M,False,Session2
9830,2470.0,TORGO/M04/Session2/wav_arrayMic/0260.wav,M04,sleep,array,M,False,Session2
9831,1480.0,TORGO/M04/Session2/wav_arrayMic/0054.wav,M04,bit,array,M,False,Session2
9832,2100.0,TORGO/M04/Session2/wav_arrayMic/0240.wav,M04,deer,array,M,False,Session2
9833,1760.0,TORGO/M04/Session2/wav_arrayMic/0244.wav,M04,fear,array,M,False,Session2
9834,2100.0,TORGO/M04/Session2/wav_arrayMic/0204.wav,M04,slip,array,M,False,Session2
9835,1340.0,TORGO/M04/Session2/wav_arrayMic/0043.wav,M04,meat,array,M,False,Session2
9836,9660.0,TORGO/M04/Session2/wav_arrayMic/0032.wav,M04,don't ask me to carry an oily rag like that,array,M,False,Session2
9837,2480.0,TORGO/M04/Session2/wav_arrayMic/0076.wav,M04,air,array,M,False,Session2
9838,2240.0,TORGO/M04/Session2/wav_arrayMic/0159.wav,M04,pad,array,M,False,Session2
9839,1860.0,TORGO/M04/Session2/wav_arrayMic/0125.wav,M04,know,array,M,False,Session2
9840,2110.0,TORGO/M04/Session2/wav_arrayMic/0016.wav,M04,jacket,array,M,False,Session2
9841,14700.0,TORGO/M04/Session2/wav_arrayMic/0285.wav,M04,i expect we'll bounce back this week,array,M,False,Session2
9842,7140.0,TORGO/M04/Session2/wav_arrayMic/0187.wav,M04,why yell or worry over silly items,array,M,False,Session2
9843,1860.0,TORGO/M04/Session2/wav_arrayMic/0280.wav,M04,hat,array,M,False,Session2
9844,2850.0,TORGO/M04/Session2/wav_arrayMic/0276.wav,M04,papa,array,M,False,Session2
9845,3240.0,TORGO/M04/Session2/wav_arrayMic/0176.wav,M04,galore,array,M,False,Session2
9846,16200.0,TORGO/M04/Session2/wav_arrayMic/0024.wav,M04,giving those who observe him a pronounced feeling of the utmost respect,array,M,False,Session2
9847,1600.0,TORGO/M04/Session2/wav_arrayMic/0034.wav,M04,down,array,M,False,Session2
9848,1610.0,TORGO/M04/Session2/wav_arrayMic/0068.wav,M04,rake,array,M,False,Session2
9849,3120.0,TORGO/M04/Session2/wav_arrayMic/0146.wav,M04,hate,array,M,False,Session2
9850,13690.0,TORGO/M04/Session2/wav_arrayMic/0083.wav,M04,he dresses himself in an ancient black frock coat,array,M,False,Session2
9851,9540.0,TORGO/M04/Session2/wav_arrayMic/0274.wav,M04,the islands are sparsely populated,array,M,False,Session2
9852,1480.0,TORGO/M04/Session2/wav_arrayMic/0177.wav,M04,root,array,M,False,Session2
9853,4130.0,TORGO/M04/Session2/wav_arrayMic/0175.wav,M04,explore,array,M,False,Session2
9854,12550.0,TORGO/M04/Session2/wav_arrayMic/0288.wav,M04,this is not a program of socialized medicine,array,M,False,Session2
9855,1480.0,TORGO/M04/Session2/wav_arrayMic/0297.wav,M04,bit,array,M,False,Session2
9856,2230.0,TORGO/M04/Session2/wav_arrayMic/0106.wav,M04,stick,array,M,False,Session2
9857,4870.0,TORGO/M04/Session2/wav_arrayMic/0183.wav,M04,he will allow a rare lie,array,M,False,Session2
9858,2490.0,TORGO/M04/Session2/wav_arrayMic/0169.wav,M04,area,array,M,False,Session2
9859,1610.0,TORGO/M04/Session2/wav_arrayMic/0138.wav,M04,back,array,M,False,Session2
9860,1880.0,TORGO/M04/Session2/wav_arrayMic/0293.wav,M04,fat,array,M,False,Session2
9861,1730.0,TORGO/M04/Session2/wav_arrayMic/0070.wav,M04,feet,array,M,False,Session2
9862,2730.0,TORGO/M04/Session2/wav_arrayMic/0090.wav,M04,warm,array,M,False,Session2
9863,1860.0,TORGO/M04/Session2/wav_arrayMic/0200.wav,M04,sigh,array,M,False,Session2
9864,2100.0,TORGO/M04/Session2/wav_arrayMic/0096.wav,M04,glow,array,M,False,Session2
9865,2610.0,TORGO/M04/Session2/wav_arrayMic/0239.wav,M04,jungle,array,M,False,Session2
9866,2240.0,TORGO/M04/Session2/wav_arrayMic/0017.wav,M04,storm,array,M,False,Session2
9867,2110.0,TORGO/M04/Session2/wav_arrayMic/0127.wav,M04,lead ,array,M,False,Session2
9868,2780.0,TORGO/M04/Session2/wav_arrayMic/0121.wav,M04,warm,array,M,False,Session2
9869,1720.0,TORGO/M04/Session2/wav_arrayMic/0197.wav,M04,error,array,M,False,Session2
9870,2100.0,TORGO/M04/Session2/wav_arrayMic/0195.wav,M04,suit,array,M,False,Session2
9871,1480.0,TORGO/M04/Session2/wav_arrayMic/0056.wav,M04,sip,array,M,False,Session2
9872,1610.0,TORGO/M04/Session2/wav_arrayMic/0234.wav,M04,ate,array,M,False,Session2
9873,2739.9375,TORGO/M04/Session2/wav_arrayMic/0140.wav,M04,bear,array,M,False,Session2
9874,1850.0,TORGO/M04/Session2/wav_arrayMic/0058.wav,M04,share,array,M,False,Session2
9876,2730.0,TORGO/M04/Session2/wav_arrayMic/0150.wav,M04,we're,array,M,False,Session2
9877,13330.0,TORGO/M04/Session2/wav_arrayMic/0048.wav,M04,a long flowing beard clings to his chin,array,M,False,Session2
9878,1620.0,TORGO/M04/Session2/wav_arrayMic/0085.wav,M04,car,array,M,False,Session2
9879,1990.0,TORGO/M04/Session2/wav_arrayMic/0249.wav,M04,single,array,M,False,Session2
9880,6140.0,TORGO/M04/Session2/wav_arrayMic/0039.wav,M04,i can,array,M,False,Session2
9881,1530.0,TORGO/M04/Session2/wav_arrayMic/0136.wav,M04,tie,array,M,False,Session2
9882,5380.0,TORGO/M04/Session2/wav_arrayMic/0184.wav,M04,briar,array,M,False,Session2
9883,1730.0,TORGO/M04/Session2/wav_arrayMic/0171.wav,M04,slip,array,M,False,Session2
9884,1530.0,TORGO/M04/Session2/wav_arrayMic/0050.wav,M04,feed,array,M,False,Session2
9885,11050.0,TORGO/M04/Session2/wav_arrayMic/0168.wav,M04,i tried to tell people in the community,array,M,False,Session2
9886,1850.0,TORGO/M04/Session2/wav_arrayMic/0267.wav,M04,know,array,M,False,Session2
9887,8150.0,TORGO/M04/Session2/wav_arrayMic/0264.wav,M04,the humidity is overwhelming there,array,M,False,Session2
9888,5870.0,TORGO/M04/Session2/wav_arrayMic/0157.wav,M04,she is thinner than i am,array,M,False,Session2
9889,11517.125,TORGO/M04/Session2/wav_arrayMic/0216.wav,M04,mother sews yellow gingham aprons,array,M,False,Session2
9891,1610.0,TORGO/M04/Session2/wav_arrayMic/0131.wav,M04,wish,array,M,False,Session2
9892,2120.0,TORGO/M04/Session2/wav_arrayMic/0149.wav,M04,we're,array,M,False,Session2
9893,7530.0,TORGO/M04/Session2/wav_arrayMic/0098.wav,M04,well he is nearly ninetythree years old,array,M,False,Session2
9894,2100.0,TORGO/M04/Session2/wav_arrayMic/0116.wav,M04,bubble,array,M,False,Session2
9895,2100.0,TORGO/M04/Session2/wav_arrayMic/0097.wav,M04,air,array,M,False,Session2
9896,9780.0,TORGO/M04/Session2/wav_arrayMic/0038.wav,M04,the quick brown fox jumps over the lazy dog,array,M,False,Session2
9897,1860.0,TORGO/M04/Session2/wav_arrayMic/0221.wav,M04,sigh,array,M,False,Session2
9898,8140.000000000001,TORGO/M04/Session2/wav_arrayMic/0189.wav,M04,bright sunshine shimmers on the ocean,array,M,False,Session2
9899,1990.0,TORGO/M04/Session2/wav_arrayMic/0145.wav,M04,three,array,M,False,Session2
9901,1600.0,TORGO/M04/Session2/wav_arrayMic/0040.wav,M04,read ,array,M,False,Session2
9902,8650.0,TORGO/M04/Session2/wav_arrayMic/0242.wav,M04,i looked up and noticed two old men,array,M,False,Session2
9903,2470.0,TORGO/M04/Session2/wav_arrayMic/0296.wav,M04,vat,array,M,False,Session2
9904,1860.0,TORGO/M04/Session2/wav_arrayMic/0022.wav,M04,fee,array,M,False,Session2
9905,1490.0,TORGO/M04/Session2/wav_arrayMic/0215.wav,M04,ate,array,M,False,Session2
9907,2100.0,TORGO/M04/Session2/wav_arrayMic/0104.wav,M04,two,array,M,False,Session2
9908,2470.0,TORGO/M04/Session2/wav_arrayMic/0092.wav,M04,gadget,array,M,False,Session2
9909,1764.6875,TORGO/M04/Session2/wav_arrayMic/0164.wav,M04,slay,array,M,False,Session2
9910,9290.0,TORGO/M04/Session2/wav_arrayMic/0190.wav,M04,where were you while we were away,array,M,False,Session2
9911,1880.0,TORGO/M04/Session2/wav_arrayMic/0055.wav,M04,race,array,M,False,Session2
9912,16470.0,TORGO/M04/Session2/wav_arrayMic/0033.wav,M04,except in the winter when the ooze or snow or ice prevents,array,M,False,Session2
9913,7270.0,TORGO/M04/Session2/wav_arrayMic/0202.wav,M04,everything went real smooth the sheriff said,array,M,False,Session2
9915,1860.0,TORGO/M04/Session2/wav_arrayMic/0103.wav,M04,torn,array,M,False,Session2
9916,1900.0,TORGO/M04/Session2/wav_arrayMic/0263.wav,M04,write,array,M,False,Session2
9917,3120.0,TORGO/M04/Session2/wav_arrayMic/0178.wav,M04,gnaw,array,M,False,Session2
9918,1980.0,TORGO/M04/Session2/wav_arrayMic/0222.wav,M04,rocks,array,M,False,Session2
9919,1730.0,TORGO/M04/Session2/wav_arrayMic/0117.wav,M04,knew,array,M,False,Session2
9920,3790.0,TORGO/M04/Session2/wav_arrayMic/0247.wav,M04,innocence,array,M,False,Session2
9921,1850.0,TORGO/M04/Session2/wav_arrayMic/0214.wav,M04,of,array,M,False,Session2
9922,6390.0,TORGO/M04/Session2/wav_arrayMic/0208.wav,M04,all the big baseball players get traded,array,M,False,Session2
9923,3040.0,TORGO/M04/Session2/wav_arrayMic/0287.wav,M04,spit,array,M,False,Session2
9924,1740.0,TORGO/M04/Session2/wav_arrayMic/0123.wav,M04,no,array,M,False,Session2
9925,1532.5,TORGO/M04/Session2/wav_arrayMic/0210.wav,M04,knew,array,M,False,Session2
9926,3740.0,TORGO/M04/Session2/wav_arrayMic/0290.wav,M04,pitting,array,M,False,Session2
9927,2110.0,TORGO/M04/Session2/wav_arrayMic/0294.wav,M04,park,array,M,False,Session2
9928,1610.0,TORGO/M04/Session2/wav_arrayMic/0141.wav,M04,bear,array,M,False,Session2
9929,2360.0,TORGO/M04/Session2/wav_arrayMic/0245.wav,M04,droop,array,M,False,Session2
9930,1750.0,TORGO/M04/Session2/wav_arrayMic/0051.wav,M04,farm,array,M,False,Session2
9931,8140.000000000001,TORGO/M04/Session2/wav_arrayMic/0093.wav,M04,but he always answers banana oil,array,M,False,Session2
9932,11940.0,TORGO/M04/Session2/wav_arrayMic/0014.wav,M04,she had your dark suit in greasy wash water all year,array,M,False,Session2
9933,10970.0,TORGO/M04/Session2/wav_arrayMic/0219.wav,M04,both figures would go higher in later years,array,M,False,Session2
9934,6170.0,TORGO/M04/Session2/wav_headMic/0185.wav,M04,briar,head,M,False,Session2
9935,2185.0,TORGO/M04/Session2/wav_headMic/0049.wav,M04,feed,head,M,False,Session2
9936,11430.0,TORGO/M04/Session2/wav_headMic/0160.wav,M04,are your grades higher or lower than nancy's,head,M,False,Session2
9937,2800.0,TORGO/M04/Session2/wav_headMic/0199.wav,M04,hear,head,M,False,Session2
9938,2540.0,TORGO/M04/Session2/wav_headMic/0163.wav,M04,snoop,head,M,False,Session2
9939,3045.0,TORGO/M04/Session2/wav_headMic/0008.wav,M04,sticks,head,M,False,Session2
9940,2915.0,TORGO/M04/Session2/wav_headMic/0179.wav,M04,cheer,head,M,False,Session2
9941,6100.0,TORGO/M04/Session2/wav_headMic/0253.wav,M04,this was easy for us,head,M,False,Session2
9942,2425.0,TORGO/M04/Session2/wav_headMic/0053.wav,M04,dug,head,M,False,Session2
9943,9390.0,TORGO/M04/Session2/wav_headMic/0255.wav,M04,you're used to being on the field,head,M,False,Session2
9944,11145.0,TORGO/M04/Session2/wav_headMic/0046.wav,M04,we have often urged him to walk more and smoke less,head,M,False,Session2
9945,2150.0,TORGO/M04/Session2/wav_headMic/0257.wav,M04,pot,head,M,False,Session2
9946,2535.0,TORGO/M04/Session2/wav_headMic/0028.wav,M04,rage,head,M,False,Session2
9947,2290.0,TORGO/M04/Session2/wav_headMic/0035.wav,M04,sip,head,M,False,Session2
9948,2860.0,TORGO/M04/Session2/wav_headMic/0031.wav,M04,hair,head,M,False,Session2
9949,7290.0,TORGO/M04/Session2/wav_headMic/0217.wav,M04,i feel i can play this weekend,head,M,False,Session2
9950,8105.0,TORGO/M04/Session2/wav_headMic/0155.wav,M04,i was conscious all the time,head,M,False,Session2
9951,3380.0,TORGO/M04/Session2/wav_headMic/0079.wav,M04,feed,head,M,False,Session2
9952,5205.0,TORGO/M04/Session2/wav_headMic/0269.wav,M04,thigh,head,M,False,Session2
9953,3085.0,TORGO/M04/Session2/wav_headMic/0152.wav,M04,steer,head,M,False,Session2
9954,2955.0,TORGO/M04/Session2/wav_headMic/0020.wav,M04,spark,head,M,False,Session2
9955,2230.0,TORGO/M04/Session2/wav_headMic/0252.wav,M04,dot,head,M,False,Session2
9956,2555.0,TORGO/M04/Session2/wav_headMic/0087.wav,M04,swarm,head,M,False,Session2
9957,2925.0,TORGO/M04/Session2/wav_headMic/0203.wav,M04,prior,head,M,False,Session2
9958,2685.0,TORGO/M04/Session2/wav_headMic/0223.wav,M04,rocks,head,M,False,Session2
9959,2680.0625,TORGO/M04/Session2/wav_headMic/0243.wav,M04,fruit,head,M,False,Session2
9961,3350.0,TORGO/M04/Session2/wav_headMic/0270.wav,M04,tile,head,M,False,Session2
9962,8340.0625,TORGO/M04/Session2/wav_headMic/0231.wav,M04,the train approached the depot slowly,head,M,False,Session2
9963,13600.0,TORGO/M04/Session2/wav_headMic/0060.wav,M04,he slowly takes a short walk in the open air each day,head,M,False,Session2
9964,2640.0,TORGO/M04/Session2/wav_headMic/0229.wav,M04,play,head,M,False,Session2
9965,3485.0,TORGO/M04/Session2/wav_headMic/0132.wav,M04,boot,head,M,False,Session2
9966,2730.0,TORGO/M04/Session2/wav_headMic/0061.wav,M04,grow,head,M,False,Session2
9967,3130.0,TORGO/M04/Session2/wav_headMic/0009.wav,M04,slip,head,M,False,Session2
9968,2715.0,TORGO/M04/Session2/wav_headMic/0273.wav,M04,forward,head,M,False,Session2
9969,12620.0,TORGO/M04/Session2/wav_headMic/0172.wav,M04,my sister made the flowered curtains,head,M,False,Session2
9970,3590.0,TORGO/M04/Session2/wav_headMic/0111.wav,M04,pat,head,M,False,Session2
9971,2940.0,TORGO/M04/Session2/wav_headMic/0261.wav,M04,toot,head,M,False,Session2
9972,2925.0,TORGO/M04/Session2/wav_headMic/0074.wav,M04,rave,head,M,False,Session2
9973,6235.0,TORGO/M04/Session2/wav_headMic/0295.wav,M04,there is a treehouse up above,head,M,False,Session2
9974,2615.0,TORGO/M04/Session2/wav_headMic/0250.wav,M04,four,head,M,False,Session2
9975,2890.0,TORGO/M04/Session2/wav_headMic/0275.wav,M04,juliet,head,M,False,Session2
9976,2635.0,TORGO/M04/Session2/wav_headMic/0094.wav,M04,double,head,M,False,Session2
9977,2405.0,TORGO/M04/Session2/wav_headMic/0196.wav,M04,menu,head,M,False,Session2
9978,14895.0,TORGO/M04/Session2/wav_headMic/0045.wav,M04,we have often urged him to walk more and smoke less,head,M,False,Session2
9979,2765.0,TORGO/M04/Session2/wav_headMic/0211.wav,M04,tear ,head,M,False,Session2
9980,2885.0,TORGO/M04/Session2/wav_headMic/0071.wav,M04,trace,head,M,False,Session2
9981,2560.0,TORGO/M04/Session2/wav_headMic/0120.wav,M04,bug,head,M,False,Session2
9982,10145.0,TORGO/M04/Session2/wav_headMic/0044.wav,M04,yet he still thinks as swiftly as ever,head,M,False,Session2
9983,17410.0625,TORGO/M04/Session2/wav_headMic/0291.wav,M04,nothing has been done yet to take advantage of the enabling legislation,head,M,False,Session2
9984,5250.0,TORGO/M04/Session2/wav_headMic/0064.wav,M04,tear up that paper,head,M,False,Session2
9985,2260.0,TORGO/M04/Session2/wav_headMic/0137.wav,M04,back,head,M,False,Session2
9986,6510.0,TORGO/M04/Session2/wav_headMic/0182.wav,M04,he will allow a rare lie,head,M,False,Session2
9987,2850.0,TORGO/M04/Session2/wav_headMic/0042.wav,M04,rate,head,M,False,Session2
9988,2515.0,TORGO/M04/Session2/wav_headMic/0036.wav,M04,knew,head,M,False,Session2
9989,2825.0,TORGO/M04/Session2/wav_headMic/0065.wav,M04,tear ,head,M,False,Session2
9990,3060.0,TORGO/M04/Session2/wav_headMic/0119.wav,M04,chair,head,M,False,Session2
9991,3080.0,TORGO/M04/Session2/wav_headMic/0235.wav,M04,troop,head,M,False,Session2
9992,2565.0,TORGO/M04/Session2/wav_headMic/0205.wav,M04,rock,head,M,False,Session2
9993,2415.0,TORGO/M04/Session2/wav_headMic/0207.wav,M04,pay,head,M,False,Session2
9994,19545.0625,TORGO/M04/Session2/wav_headMic/0029.wav,M04,when he speaks his voice is just a bit cracked and quivers a trifle,head,M,False,Session2
9995,2265.0,TORGO/M04/Session2/wav_headMic/0107.wav,M04,raid,head,M,False,Session2
9997,2800.0,TORGO/M04/Session2/wav_headMic/0251.wav,M04,select,head,M,False,Session2
9998,2640.0,TORGO/M04/Session2/wav_headMic/0262.wav,M04,pat,head,M,False,Session2
9999,4535.0625,TORGO/M04/Session2/wav_headMic/0256.wav,M04,coupe,head,M,False,Session2
10000,2480.0,TORGO/M04/Session2/wav_headMic/0067.wav,M04,ship,head,M,False,Session2
10001,2685.0625,TORGO/M04/Session2/wav_headMic/0254.wav,M04,mere,head,M,False,Session2
10002,2950.0,TORGO/M04/Session2/wav_headMic/0030.wav,M04,park,head,M,False,Session2
10003,3510.0,TORGO/M04/Session2/wav_headMic/0213.wav,M04,urgent,head,M,False,Session2
10004,2975.0,TORGO/M04/Session2/wav_headMic/0271.wav,M04,tile,head,M,False,Session2
10005,2990.0,TORGO/M04/Session2/wav_headMic/0091.wav,M04,fair,head,M,False,Session2
10006,3065.0,TORGO/M04/Session2/wav_headMic/0170.wav,M04,sway,head,M,False,Session2
10007,18445.0625,TORGO/M04/Session2/wav_headMic/0100.wav,M04,twice each day he plays skillfully and with zest upon our small organ,head,M,False,Session2
10008,23175.0,TORGO/M04/Session2/wav_headMic/0282.wav,M04,it also provides for funds to clear slums and help colleges build dormitories,head,M,False,Session2
10009,12075.0625,TORGO/M04/Session2/wav_headMic/0147.wav,M04,two other cases also were under advisement,head,M,False,Session2
10010,16190.000000000002,TORGO/M04/Session2/wav_headMic/0194.wav,M04,if you destroy confidence in banks you do something to the economy he said,head,M,False,Session2
10011,2410.0,TORGO/M04/Session2/wav_headMic/0082.wav,M04,one,head,M,False,Session2
10012,11880.0,TORGO/M04/Session2/wav_headMic/0077.wav,M04,you wished to know all about my grandfather,head,M,False,Session2
10013,3100.0,TORGO/M04/Session2/wav_headMic/0019.wav,M04,sheet,head,M,False,Session2
10014,2575.0,TORGO/M04/Session2/wav_headMic/0012.wav,M04,feet,head,M,False,Session2
10015,3220.0,TORGO/M04/Session2/wav_headMic/0232.wav,M04,suit,head,M,False,Session2
10017,6370.0,TORGO/M04/Session2/wav_headMic/0236.wav,M04,their house is grey and white,head,M,False,Session2
10018,2075.0,TORGO/M04/Session2/wav_headMic/0173.wav,M04,knot,head,M,False,Session2
10019,2365.0,TORGO/M04/Session2/wav_headMic/0011.wav,M04,right,head,M,False,Session2
10020,2520.0,TORGO/M04/Session2/wav_headMic/0212.wav,M04,urgent,head,M,False,Session2
10021,2250.0,TORGO/M04/Session2/wav_headMic/0122.wav,M04,bat,head,M,False,Session2
10022,2485.0,TORGO/M04/Session2/wav_headMic/0279.wav,M04,loyal,head,M,False,Session2
10023,3230.0,TORGO/M04/Session2/wav_headMic/0078.wav,M04,store,head,M,False,Session2
10024,2725.0,TORGO/M04/Session2/wav_headMic/0018.wav,M04,go,head,M,False,Session2
10025,2375.0,TORGO/M04/Session2/wav_headMic/0209.wav,M04,mut,head,M,False,Session2
10026,3795.0,TORGO/M04/Session2/wav_headMic/0075.wav,M04,swore,head,M,False,Session2
10027,2820.0,TORGO/M04/Session2/wav_headMic/0224.wav,M04,rocks,head,M,False,Session2
10028,9820.0,TORGO/M04/Session2/wav_headMic/0220.wav,M04,jane may earn more money by working hard,head,M,False,Session2
10029,3140.0,TORGO/M04/Session2/wav_headMic/0135.wav,M04,though,head,M,False,Session2
